newid,topics,primary_topic,word_count,char_count
7105,,NO_TOPIC,404,2222
7106,earn,earn,10,41
7107,earn,earn,209,1278
7108,,NO_TOPIC,67,327
7109,acq,acq,72,475
7110,acq,acq,91,582
7111,acq,acq,88,570
7112,,NO_TOPIC,95,534
7113,earn,earn,92,356
7114,,NO_TOPIC,87,518
7115,earn,earn,78,328
7116,,NO_TOPIC,59,384
7117,retail,retail,16,81
7118,,NO_TOPIC,97,507
7119,ship,ship,131,757
7120,earn,earn,160,799
7121,,NO_TOPIC,49,319
7122,,NO_TOPIC,152,955
7123,earn,earn,11,44
7124,coffee,coffee,149,980
7125,,NO_TOPIC,78,498
7126,nickel,nickel,434,2586
7127,,NO_TOPIC,12,62
7128,earn,earn,151,641
7129,retail,retail,104,551
7130,acq,acq,250,1482
7131,,NO_TOPIC,31,207
7132,earn,earn,24,116
7133,earn,earn,63,239
7134,,NO_TOPIC,47,244
7135,trade,trade,1010,5589
7136,acq,acq,100,569
7137,,NO_TOPIC,87,546
7138,,NO_TOPIC,53,341
7139,earn,earn,89,371
7140,,NO_TOPIC,89,483
7141,earn,earn,61,356
7142,,NO_TOPIC,105,625
7143,coffee,coffee,264,1524
7144,,NO_TOPIC,198,1326
7145,,NO_TOPIC,101,587
7146,earn,earn,22,118
7147,,NO_TOPIC,51,321
7148,earn,earn,23,117
7149,acq,acq,91,558
7150,gas;crude,gas,240,1368
7151,,NO_TOPIC,255,1439
7152,gas;crude,gas,15,75
7153,,NO_TOPIC,60,365
7154,grain,grain,172,1062
7155,earn,earn,315,1814
7156,,NO_TOPIC,76,451
7157,earn,earn,63,249
7158,earn,earn,64,326
7159,money-fx;interest,money-fx,75,462
7160,grain;rice,grain,72,418
7161,iron-steel,iron-steel,439,2647
7162,,NO_TOPIC,48,256
7163,,NO_TOPIC,286,1741
7164,,NO_TOPIC,151,968
7165,,NO_TOPIC,36,217
7166,gold,gold,83,464
7167,earn,earn,42,223
7168,acq,acq,50,307
7169,,NO_TOPIC,90,580
7170,,NO_TOPIC,66,407
7171,,NO_TOPIC,210,1337
7172,,NO_TOPIC,88,559
7173,,NO_TOPIC,63,389
7174,crude;earn;nat-gas,crude,342,1942
7175,,NO_TOPIC,337,1830
7176,,NO_TOPIC,99,553
7177,cpi,cpi,119,677
7178,,NO_TOPIC,72,444
7179,,NO_TOPIC,109,673
7180,,NO_TOPIC,97,583
7181,,NO_TOPIC,88,485
7182,,NO_TOPIC,62,328
7183,,NO_TOPIC,52,315
7184,earn,earn,75,316
7185,earn,earn,62,330
7186,,NO_TOPIC,312,1915
7187,,NO_TOPIC,102,529
7188,reserves,reserves,16,83
7189,earn,earn,28,165
7190,earn,earn,52,199
7191,earn,earn,39,174
7192,earn,earn,79,319
7193,earn,earn,70,380
7194,,NO_TOPIC,95,575
7195,,NO_TOPIC,85,502
7196,ship,ship,219,1279
7197,,NO_TOPIC,13,78
7198,,NO_TOPIC,36,207
7199,acq,acq,35,236
7200,,NO_TOPIC,961,5318
7201,,NO_TOPIC,45,280
7202,,NO_TOPIC,48,283
7203,,NO_TOPIC,294,1750
7204,money-fx,money-fx,12,67
7205,grain;corn;wheat;barley,grain,14,85
7206,,NO_TOPIC,14,73
7207,interest;money-fx,interest,55,339
7208,earn,earn,12,57
7209,earn,earn,44,256
7210,,NO_TOPIC,185,1125
7211,,NO_TOPIC,105,531
7212,earn,earn,126,635
7213,,NO_TOPIC,0,0
7214,,NO_TOPIC,109,699
7215,grain;wheat;corn,grain,63,342
7216,earn,earn,155,855
7217,earn,earn,86,481
7218,acq,acq,60,393
7219,,NO_TOPIC,297,1845
7220,acq,acq,70,444
7221,reserves,reserves,98,562
7222,gnp,gnp,283,1565
7223,,NO_TOPIC,54,316
7224,,NO_TOPIC,12,65
7225,acq,acq,74,446
7226,earn,earn,74,308
7227,,NO_TOPIC,299,1646
7228,,NO_TOPIC,18,77
7229,earn,earn,65,312
7230,,NO_TOPIC,169,929
7231,,NO_TOPIC,39,203
7232,,NO_TOPIC,58,336
7233,,NO_TOPIC,92,668
7234,acq,acq,52,345
7235,earn,earn,19,107
7236,,NO_TOPIC,180,1063
7237,,NO_TOPIC,275,1720
7238,,NO_TOPIC,92,499
7239,,NO_TOPIC,48,290
7240,acq,acq,243,1477
7241,,NO_TOPIC,48,269
7242,,NO_TOPIC,86,550
7243,,NO_TOPIC,109,629
7244,earn,earn,41,171
7245,earn,earn,50,288
7246,,NO_TOPIC,111,643
7247,acq,acq,48,266
7248,,NO_TOPIC,50,302
7249,,NO_TOPIC,39,274
7250,earn,earn,22,120
7251,,NO_TOPIC,85,481
7252,,NO_TOPIC,68,402
7253,acq,acq,106,592
7254,,NO_TOPIC,327,2164
7255,,NO_TOPIC,216,1189
7256,earn,earn,12,46
7257,,NO_TOPIC,48,269
7258,,NO_TOPIC,90,486
7259,earn,earn,68,360
7260,acq,acq,373,2152
7261,earn,earn,82,361
7262,,NO_TOPIC,73,431
7263,alum,alum,369,2183
7264,earn,earn,126,563
7265,,NO_TOPIC,68,387
7266,earn,earn,23,115
7267,earn,earn,23,106
7268,,NO_TOPIC,262,1545
7269,,NO_TOPIC,41,221
7270,,NO_TOPIC,94,541
7271,,NO_TOPIC,65,361
7272,earn,earn,83,387
7273,,NO_TOPIC,483,2913
7274,,NO_TOPIC,97,566
7275,earn,earn,21,113
7276,earn,earn,52,196
7277,earn,earn,21,113
7278,earn,earn,22,115
7279,earn,earn,27,122
7280,,NO_TOPIC,60,356
7281,,NO_TOPIC,29,180
7282,,NO_TOPIC,33,205
7283,,NO_TOPIC,67,390
7284,,NO_TOPIC,56,346
7285,,NO_TOPIC,64,401
7286,earn,earn,41,169
7287,crude,crude,229,1184
7288,,NO_TOPIC,208,1182
7289,,NO_TOPIC,99,658
7290,,NO_TOPIC,602,3989
7291,,NO_TOPIC,140,904
7292,,NO_TOPIC,94,592
7293,,NO_TOPIC,54,261
7294,,NO_TOPIC,77,490
7295,,NO_TOPIC,46,259
7296,acq,acq,36,219
7297,earn,earn,23,129
7298,,NO_TOPIC,0,0
7299,,NO_TOPIC,15,85
7300,,NO_TOPIC,9,59
7301,,NO_TOPIC,11,57
7302,earn,earn,45,214
7303,,NO_TOPIC,13,77
7304,rubber,rubber,548,3308
7305,acq,acq,91,520
7306,,NO_TOPIC,81,472
7307,,NO_TOPIC,85,609
7308,sugar,sugar,429,2568
7309,,NO_TOPIC,102,556
7310,interest,interest,296,1793
7311,cocoa,cocoa,102,675
7312,money-fx,money-fx,185,1093
7313,money-supply;money-fx;interest,money-supply,584,3355
7314,cpi,cpi,83,503
7315,acq,acq,93,616
7316,,NO_TOPIC,115,652
7317,earn,earn,32,184
7318,lumber,lumber,80,463
7319,acq,acq,240,1292
7320,earn,earn,22,115
7321,interest,interest,15,65
7322,earn,earn,80,444
7323,iron-steel,iron-steel,197,1212
7324,,NO_TOPIC,12,76
7325,,NO_TOPIC,10,73
7326,grain;wheat,grain,620,3494
7327,,NO_TOPIC,91,567
7328,,NO_TOPIC,80,511
7329,earn,earn,13,59
7330,earn,earn,98,408
7331,earn,earn,57,223
7332,earn,earn,212,1138
7333,,NO_TOPIC,67,397
7334,,NO_TOPIC,53,305
7335,,NO_TOPIC,106,693
7336,grain;corn,grain,232,1279
7337,acq,acq,87,534
7338,earn,earn,66,308
7339,earn,earn,13,56
7340,,NO_TOPIC,45,297
7341,earn,earn,39,241
7342,acq,acq,260,1417
7343,,NO_TOPIC,203,1256
7344,acq,acq,57,312
7345,,NO_TOPIC,65,429
7346,earn,earn,21,116
7347,,NO_TOPIC,44,223
7348,,NO_TOPIC,87,543
7349,earn,earn,61,331
7350,,NO_TOPIC,142,837
7351,,NO_TOPIC,189,969
7352,acq,acq,102,605
7353,acq,acq,40,246
7354,acq,acq,47,301
7355,crude,crude,353,1934
7356,oilseed;soybean,oilseed,638,3782
7357,orange,orange,124,725
7358,earn,earn,69,365
7359,earn,earn,178,868
7360,,NO_TOPIC,204,1253
7361,,NO_TOPIC,292,1705
7362,acq,acq,60,365
7363,earn,earn,32,203
7364,,NO_TOPIC,236,1488
7365,,NO_TOPIC,111,620
7366,earn,earn,707,4052
7367,coffee,coffee,101,561
7368,,NO_TOPIC,92,581
7369,,NO_TOPIC,74,421
7370,acq,acq,37,225
7371,,NO_TOPIC,72,414
7372,,NO_TOPIC,64,410
7373,,NO_TOPIC,97,512
7374,,NO_TOPIC,98,514
7375,trade;money-fx,trade,408,2506
7376,,NO_TOPIC,106,629
7377,,NO_TOPIC,271,1611
7378,,NO_TOPIC,90,541
7379,earn,earn,98,534
7380,,NO_TOPIC,56,305
7381,earn,earn,115,648
7382,earn,earn,146,866
7383,,NO_TOPIC,257,1481
7384,,NO_TOPIC,115,627
7385,earn,earn,22,117
7386,acq,acq,86,526
7387,grain;corn,grain,15,70
7388,earn,earn,66,351
7389,grain;corn,grain,16,83
7390,grain;corn,grain,16,77
7391,acq,acq,691,3990
7392,,NO_TOPIC,9,52
7393,,NO_TOPIC,91,577
7394,money-fx,money-fx,152,1016
7395,grain;corn,grain,146,802
7396,,NO_TOPIC,256,1430
7397,heat;naphtha;jet;fuel,heat,143,739
7398,earn,earn,70,328
7399,,NO_TOPIC,192,1164
7400,,NO_TOPIC,138,811
7401,,NO_TOPIC,149,908
7402,,NO_TOPIC,84,480
7403,,NO_TOPIC,191,1172
7404,earn,earn,74,288
7405,,NO_TOPIC,938,5493
7406,coffee,coffee,102,649
7407,acq,acq,90,543
7408,nat-gas,nat-gas,243,1392
7409,,NO_TOPIC,147,832
7410,earn,earn,44,207
7411,,NO_TOPIC,72,425
7412,,NO_TOPIC,191,1063
7413,earn,earn,23,107
7414,,NO_TOPIC,97,604
7415,,NO_TOPIC,72,413
7416,,NO_TOPIC,96,575
7417,,NO_TOPIC,12,62
7418,,NO_TOPIC,71,400
7419,money-supply,money-supply,14,64
7420,money-supply,money-supply,15,72
7421,money-supply,money-supply,82,475
7422,,NO_TOPIC,13,65
7423,crude;nat-gas,crude,305,1765
7424,earn,earn,284,1546
7425,money-supply,money-supply,16,66
7426,money-supply,money-supply,17,83
7427,earn,earn,195,1102
7428,money-supply,money-supply,304,1681
7429,money-fx;stg,money-fx,116,657
7430,,NO_TOPIC,100,613
7431,,NO_TOPIC,88,544
7432,earn,earn,58,253
7433,acq,acq,59,385
7434,,NO_TOPIC,78,450
7435,,NO_TOPIC,116,671
7436,,NO_TOPIC,15,71
7437,money-supply,money-supply,104,512
7438,earn,earn,105,490
7439,earn,earn,57,224
7440,,NO_TOPIC,173,934
7441,earn,earn,53,244
7442,earn,earn,202,1130
7443,earn,earn,201,1166
7444,earn,earn,102,534
7445,,NO_TOPIC,239,1581
7446,,NO_TOPIC,122,639
7447,retail,retail,93,538
7448,,NO_TOPIC,99,605
7449,earn,earn,58,242
7450,,NO_TOPIC,100,538
7451,,NO_TOPIC,126,759
7452,pet-chem,pet-chem,58,384
7453,acq,acq,50,292
7454,,NO_TOPIC,86,523
7455,earn,earn,127,591
7456,,NO_TOPIC,84,554
7457,,NO_TOPIC,102,622
7458,,NO_TOPIC,68,438
7459,earn,earn,57,206
7460,money-fx;interest,money-fx,94,612
7461,,NO_TOPIC,181,1085
7462,earn,earn,65,293
7463,,NO_TOPIC,75,452
7464,acq,acq,51,341
7465,earn,earn,152,716
7466,earn,earn,35,194
7467,,NO_TOPIC,193,1205
7468,earn,earn,33,141
7469,acq,acq,94,477
7470,acq,acq,85,518
7471,grain;wheat,grain,438,2513
7472,earn,earn,24,101
7473,,NO_TOPIC,146,884
7474,earn,earn,22,114
7475,acq,acq,93,533
7476,earn,earn,52,200
7477,trade,trade,270,1638
7478,,NO_TOPIC,84,534
7479,,NO_TOPIC,103,627
7480,,NO_TOPIC,102,591
7481,earn,earn,131,785
7482,acq,acq,111,571
7483,earn,earn,62,277
7484,acq,acq,87,483
7485,,NO_TOPIC,60,361
7486,,NO_TOPIC,304,1689
7487,earn,earn,23,125
7488,earn,earn,43,232
7489,,NO_TOPIC,78,445
7490,acq,acq,108,578
7491,earn,earn,71,321
7492,,NO_TOPIC,163,1025
7493,,NO_TOPIC,567,3376
7494,acq,acq,84,416
7495,earn,earn,102,451
7496,crude,crude,172,974
7497,acq,acq,53,287
7498,earn,earn,24,125
7499,money-supply;interest,money-supply,629,3549
7500,ship,ship,292,1581
7501,sugar,sugar,148,796
7502,,NO_TOPIC,417,2587
7503,,NO_TOPIC,53,290
7504,acq,acq,63,388
7505,earn,earn,54,231
7506,,NO_TOPIC,0,0
7507,,NO_TOPIC,35,211
7508,earn,earn,23,103
7509,,NO_TOPIC,72,405
7510,sugar,sugar,149,950
7511,,NO_TOPIC,162,954
7512,sugar,sugar,326,1817
7513,,NO_TOPIC,65,413
7514,earn,earn,87,519
7515,veg-oil;oilseed;soybean,veg-oil,197,1123
7516,earn,earn,85,404
7517,earn,earn,19,102
7518,earn,earn,21,105
7519,earn,earn,20,105
7520,earn,earn,21,107
7521,trade,trade,186,1119
7522,,NO_TOPIC,12,69
7523,,NO_TOPIC,8,59
7524,,NO_TOPIC,165,985
7525,,NO_TOPIC,420,2441
7526,,NO_TOPIC,10,64
7527,,NO_TOPIC,150,906
7528,crude,crude,13,63
7529,crude,crude,150,926
7530,,NO_TOPIC,183,1187
7531,trade,trade,108,572
7532,,NO_TOPIC,174,1102
7533,tin,tin,161,1000
7534,ship,ship,217,1249
7535,,NO_TOPIC,103,592
7536,,NO_TOPIC,258,1577
7537,trade;bop,trade,194,1144
7538,money-fx;interest,money-fx,303,1711
7539,acq,acq,209,1185
7540,,NO_TOPIC,268,1552
7541,earn,earn,64,312
7542,,NO_TOPIC,49,246
7543,bop;trade,bop,275,1446
7544,earn,earn,106,515
7545,grain;rice;wheat;tea;sugar,grain,750,4519
7546,,NO_TOPIC,99,590
7547,,NO_TOPIC,297,1706
7548,acq,acq,118,643
7549,,NO_TOPIC,195,1263
7550,,NO_TOPIC,100,607
7551,,NO_TOPIC,705,4171
7552,copper,copper,186,1126
7553,,NO_TOPIC,98,552
7554,money-supply,money-supply,15,76
7555,money-supply,money-supply,55,290
7556,,NO_TOPIC,13,67
7557,iron-steel,iron-steel,167,911
7558,acq,acq,164,1004
7559,money-fx;interest,money-fx,75,411
7560,,NO_TOPIC,438,2472
7561,,NO_TOPIC,88,540
7562,money-fx;interest,money-fx,100,571
7563,,NO_TOPIC,78,454
7564,interest,interest,17,75
7565,grain;meal-feed,grain,109,616
7566,lumber,lumber,568,3396
7567,,NO_TOPIC,218,1275
7568,money-fx,money-fx,95,546
7569,sugar,sugar,149,839
7570,acq,acq,125,692
7571,money-fx;interest,money-fx,117,565
7572,,NO_TOPIC,149,903
7573,,NO_TOPIC,104,596
7574,alum,alum,13,76
7575,,NO_TOPIC,328,1714
7576,earn,earn,224,1279
7577,alum,alum,135,771
7578,,NO_TOPIC,188,1102
7579,grain;barley,grain,124,680
7580,cpi,cpi,19,85
7581,gnp,gnp,18,82
7582,,NO_TOPIC,183,1188
7583,gnp,gnp,457,2278
7584,cpi,cpi,161,813
7585,wpi,wpi,58,308
7586,,NO_TOPIC,126,656
7587,money-fx;interest;money-supply,money-fx,158,925
7588,,NO_TOPIC,221,1247
7589,,NO_TOPIC,866,5420
7590,cpi,cpi,13,76
7591,cpi,cpi,67,322
7592,tin,tin,161,1000
7593,acq,acq,276,1607
7594,,NO_TOPIC,100,607
7595,,NO_TOPIC,289,1726
7596,acq,acq,250,1578
7597,,NO_TOPIC,119,632
7598,,NO_TOPIC,105,586
7599,money-fx;interest,money-fx,85,423
7600,trade,trade,218,1192
7601,,NO_TOPIC,98,553
7602,alum,alum,0,0
7603,acq,acq,86,524
7604,acq,acq,96,601
7605,acq,acq,310,1892
7606,ipi,ipi,152,931
7607,,NO_TOPIC,657,3747
7608,,NO_TOPIC,539,3068
7609,earn,earn,113,675
7610,,NO_TOPIC,165,985
7611,crude,crude,150,926
7612,,NO_TOPIC,150,906
7613,,NO_TOPIC,170,1067
7614,money-fx;interest,money-fx,158,925
7615,,NO_TOPIC,120,726
7616,,NO_TOPIC,39,235
7617,,NO_TOPIC,149,949
7618,crude,crude,59,349
7619,,NO_TOPIC,44,238
7620,earn,earn,81,307
7621,earn,earn,60,250
7622,earn,earn,22,115
7623,ipi,ipi,100,583
7624,,NO_TOPIC,64,380
7625,oilseed;soybean;veg-oil,oilseed,189,1133
7626,trade,trade,186,1119
7627,acq,acq,151,887
7628,trade;money-fx,trade,568,3418
7629,gold,gold,299,1596
7630,,NO_TOPIC,258,1577
7631,earn,earn,42,233
7632,trade,trade,285,1753
7633,trade;bop,trade,192,1139
7634,earn,earn,64,297
7635,acq,acq,189,987
7636,earn,earn,36,208
7637,acq,acq,11,63
7638,interest,interest,13,57
7639,crude,crude,108,631
7640,trade;iron-steel;cotton,trade,100,612
7641,acq,acq,12,61
7642,ship,ship,193,1147
7643,trade,trade,399,2376
7644,acq,acq,221,1246
7645,gold;silver,gold,299,1591
7646,,NO_TOPIC,163,1012
7647,earn,earn,106,627
7648,,NO_TOPIC,92,550
7649,,NO_TOPIC,104,615
7650,acq,acq,235,1398
7651,,NO_TOPIC,234,1490
7652,money-fx;interest,money-fx,89,436
7653,,NO_TOPIC,15,82
7654,,NO_TOPIC,83,496
7655,,NO_TOPIC,91,578
7656,,NO_TOPIC,50,285
7657,earn,earn,26,123
7658,,NO_TOPIC,127,759
7659,acq,acq,196,1166
7660,,NO_TOPIC,91,507
7661,,NO_TOPIC,123,808
7662,trade;bop,trade,247,1478
7663,,NO_TOPIC,124,771
7664,,NO_TOPIC,61,335
7665,,NO_TOPIC,111,605
7666,,NO_TOPIC,86,465
7667,,NO_TOPIC,140,846
7668,,NO_TOPIC,16,90
7669,money-fx,money-fx,224,1323
7670,acq,acq,59,358
7671,gas,gas,119,734
7672,acq,acq,97,607
7673,earn,earn,104,556
7674,money-supply,money-supply,127,576
7675,,NO_TOPIC,45,299
7676,earn,earn,61,243
7677,,NO_TOPIC,88,506
7678,acq,acq,105,617
7679,acq,acq,57,358
7680,,NO_TOPIC,90,540
7681,earn,earn,26,122
7682,earn,earn,22,111
7683,,NO_TOPIC,75,373
7684,crude,crude,146,921
7685,,NO_TOPIC,93,525
7686,earn,earn,47,241
7687,earn,earn,265,1454
7688,,NO_TOPIC,17,103
7689,,NO_TOPIC,157,978
7690,earn,earn,31,163
7691,,NO_TOPIC,43,287
7692,,NO_TOPIC,11,72
7693,acq,acq,152,974
7694,earn,earn,30,155
7695,,NO_TOPIC,167,1087
7696,earn,earn,64,401
7697,,NO_TOPIC,66,440
7698,acq,acq,42,272
7699,,NO_TOPIC,51,336
7700,grain;corn;oilseed;soybean,grain,137,748
7701,,NO_TOPIC,117,649
7702,earn,earn,25,123
7703,,NO_TOPIC,131,721
7704,acq,acq,80,521
7705,,NO_TOPIC,462,2705
7706,,NO_TOPIC,90,548
7707,earn,earn,27,158
7708,,NO_TOPIC,121,657
7709,earn,earn,21,103
7710,money-fx,money-fx,414,2346
7711,,NO_TOPIC,80,420
7712,,NO_TOPIC,360,2265
7713,,NO_TOPIC,133,846
7714,,NO_TOPIC,54,257
7715,acq,acq,129,790
7716,interest;money-fx,interest,57,350
7717,,NO_TOPIC,116,637
7718,,NO_TOPIC,11,64
7719,,NO_TOPIC,11,65
7720,,NO_TOPIC,13,73
7721,,NO_TOPIC,68,377
7722,earn,earn,228,1197
7723,earn,earn,74,356
7724,,NO_TOPIC,96,566
7725,earn,earn,69,401
7726,earn,earn,43,170
7727,,NO_TOPIC,91,555
7728,earn,earn,51,220
7729,acq,acq,55,315
7730,earn,earn,55,254
7731,,NO_TOPIC,523,3010
7732,earn,earn,20,98
7733,acq,acq,389,2287
7734,earn,earn,74,272
7735,earn,earn,56,255
7736,earn,earn,91,504
7737,acq,acq,70,425
7738,earn,earn,16,83
7739,earn,earn,85,368
7740,,NO_TOPIC,207,1150
7741,,NO_TOPIC,70,376
7742,earn;crude,earn,580,3198
7743,earn,earn,13,57
7744,ipi,ipi,0,0
7745,,NO_TOPIC,66,374
7746,earn,earn,22,108
7747,acq,acq,224,1346
7748,,NO_TOPIC,101,582
7749,acq,acq,110,645
7750,,NO_TOPIC,74,431
7751,,NO_TOPIC,9,49
7752,earn,earn,168,762
7753,,NO_TOPIC,660,3886
7754,,NO_TOPIC,41,262
7755,earn,earn,32,172
7756,,NO_TOPIC,108,613
7757,earn,earn,48,250
7758,,NO_TOPIC,139,818
7759,,NO_TOPIC,75,473
7760,,NO_TOPIC,168,1110
7761,earn,earn,21,111
7762,earn,earn,82,399
7763,earn,earn,156,865
7764,money-fx;interest,money-fx,12,67
7765,acq,acq,387,2321
7766,earn,earn,28,160
7767,money-supply,money-supply,368,2237
7768,earn,earn,22,112
7769,money-fx;interest,money-fx,57,342
7770,,NO_TOPIC,112,626
7771,trade,trade,306,1814
7772,,NO_TOPIC,13,75
7773,acq,acq,19,84
7774,earn,earn,59,243
7775,silver;copper;lead;zinc;gold;strategic-metal,silver,312,1744
7776,earn,earn,22,115
7777,,NO_TOPIC,238,1408
7778,,NO_TOPIC,176,1072
7779,,NO_TOPIC,201,1250
7780,,NO_TOPIC,58,386
7781,,NO_TOPIC,80,472
7782,earn,earn,21,118
7783,,NO_TOPIC,30,206
7784,acq,acq,15,82
7785,acq,acq,13,92
7786,,NO_TOPIC,11,65
7787,,NO_TOPIC,198,1115
7788,,NO_TOPIC,65,409
7789,acq,acq,125,706
7790,earn,earn,78,338
7791,acq,acq,195,1108
7792,grain;corn;ship,grain,375,2282
7793,,NO_TOPIC,120,639
7794,,NO_TOPIC,136,804
7795,acq,acq,10,70
7796,acq,acq,181,1084
7797,earn,earn,188,1055
7798,,NO_TOPIC,0,0
7799,,NO_TOPIC,103,639
7800,,NO_TOPIC,95,593
7801,,NO_TOPIC,231,1420
7802,trade,trade,314,1920
7803,,NO_TOPIC,196,1218
7804,trade;money-fx,trade,289,1741
7805,earn,earn,14,58
7806,,NO_TOPIC,185,1095
7807,money-supply,money-supply,16,78
7808,,NO_TOPIC,90,500
7809,lead,lead,98,566
7810,acq,acq,149,988
7811,,NO_TOPIC,473,2830
7812,,NO_TOPIC,113,644
7813,acq,acq,72,411
7814,acq,acq,43,257
7815,,NO_TOPIC,136,952
7816,acq,acq,90,578
7817,acq,acq,74,431
7818,money-supply,money-supply,115,592
7819,acq,acq,11,79
7820,acq,acq,103,580
7821,earn,earn,63,237
7822,,NO_TOPIC,84,520
7823,gold,gold,197,1027
7824,acq,acq,111,630
7825,acq,acq,59,348
7826,earn,earn,63,236
7827,,NO_TOPIC,81,530
7828,earn,earn,16,64
7829,,NO_TOPIC,514,2899
7830,earn,earn,95,403
7831,acq,acq,101,630
7832,,NO_TOPIC,214,1363
7833,,NO_TOPIC,84,446
7834,,NO_TOPIC,119,658
7835,earn,earn,23,114
7836,earn,earn,79,308
7837,earn,earn,23,118
7838,earn,earn,87,367
7839,acq,acq,93,583
7840,earn,earn,35,191
7841,earn,earn,120,514
7842,lead;zinc,lead,146,780
7843,earn,earn,30,127
7844,,NO_TOPIC,29,180
7845,earn,earn,32,181
7846,,NO_TOPIC,51,305
7847,acq,acq,99,584
7848,earn,earn,75,431
7849,,NO_TOPIC,102,611
7850,earn,earn,21,110
7851,earn,earn,22,114
7852,,NO_TOPIC,184,1153
7853,,NO_TOPIC,71,427
7854,gas;crude,gas,97,629
7855,acq,acq,58,355
7856,,NO_TOPIC,34,251
7857,earn,earn,15,61
7858,earn,earn,12,59
7859,earn;acq,earn,18,85
7860,rubber,rubber,11,85
7861,earn,earn,22,112
7862,acq,acq,11,59
7863,,NO_TOPIC,9,67
7864,earn,earn,77,432
7865,acq,acq,95,573
7866,earn,earn,56,320
7867,acq,acq,83,470
7868,,NO_TOPIC,55,294
7869,earn,earn,65,362
7870,earn,earn,231,1228
7871,earn;acq,earn,182,1058
7872,earn,earn,193,1213
7873,rubber,rubber,436,2630
7874,earn,earn,85,539
7875,earn,earn,90,497
7876,earn,earn,171,965
7877,tin,tin,223,1358
7878,earn,earn,10,39
7879,earn,earn,229,1347
7880,earn,earn,55,206
7881,earn,earn,8,40
7882,,NO_TOPIC,11,57
7883,earn,earn,89,406
7884,earn,earn,55,204
7885,,NO_TOPIC,52,318
7886,,NO_TOPIC,62,349
7887,earn,earn,45,186
7888,coffee,coffee,74,461
7889,,NO_TOPIC,113,691
7890,,NO_TOPIC,107,615
7891,acq,acq,59,398
7892,,NO_TOPIC,683,4172
7893,earn,earn,259,1505
7894,earn,earn,21,110
7895,acq,acq,67,426
7896,acq,acq,81,465
7897,acq,acq,72,421
7898,,NO_TOPIC,87,518
7899,acq,acq,106,721
7900,,NO_TOPIC,94,548
7901,earn,earn,204,1223
7902,earn,earn,133,743
7903,earn,earn,171,891
7904,earn;acq,earn,332,1663
7905,,NO_TOPIC,122,770
7906,,NO_TOPIC,101,632
7907,trade,trade,184,1085
7908,,NO_TOPIC,107,663
7909,,NO_TOPIC,10,67
7910,,NO_TOPIC,15,92
7911,,NO_TOPIC,11,75
7912,acq,acq,81,493
7913,earn,earn,20,100
7914,earn,earn,43,178
7915,,NO_TOPIC,16,76
7916,,NO_TOPIC,76,486
7917,grain;rice;corn;cotton,grain,342,1969
7918,earn,earn,402,2268
7919,,NO_TOPIC,14,89
7920,orange,orange,18,84
7921,livestock;pork-belly,livestock,30,134
7922,earn,earn,27,104
7923,,NO_TOPIC,145,761
7924,livestock;pork-belly,livestock,110,595
7925,,NO_TOPIC,670,3970
7926,,NO_TOPIC,104,572
7927,earn;acq,earn,598,3405
7928,acq,acq,65,416
7929,,NO_TOPIC,14,79
7930,acq,acq,118,705
7931,,NO_TOPIC,138,778
7932,,NO_TOPIC,251,1499
7933,,NO_TOPIC,409,2455
7934,grain;wheat;corn,grain,492,2806
7935,acq,acq,70,424
7936,,NO_TOPIC,101,594
7937,reserves,reserves,460,2744
7938,,NO_TOPIC,149,928
7939,earn,earn,126,720
7940,acq,acq,325,2009
7941,,NO_TOPIC,241,1426
7942,earn,earn,21,110
7943,grain;corn,grain,17,88
7944,,NO_TOPIC,146,961
7945,,NO_TOPIC,84,497
7946,,NO_TOPIC,79,469
7947,,NO_TOPIC,95,524
7948,earn,earn,88,373
7949,earn,earn,44,301
7950,money-fx,money-fx,218,1353
7951,oilseed;meal-feed,oilseed,103,589
7952,gas,gas,202,1164
7953,earn,earn,129,622
7954,earn,earn,74,357
7955,earn,earn,22,117
7956,earn,earn,26,118
7957,grain;wheat,grain,110,639
7958,earn,earn,41,237
7959,acq;ship,acq,238,1275
7960,,NO_TOPIC,77,453
7961,ship,ship,118,698
7962,livestock,livestock,118,649
7963,acq,acq,115,632
7964,acq,acq,118,593
7965,,NO_TOPIC,195,1138
7966,acq,acq,102,563
7967,acq,acq,51,296
7968,acq,acq,128,821
7969,acq,acq,13,63
7970,earn,earn,102,468
7971,money-supply,money-supply,14,64
7972,gas,gas,343,1965
7973,,NO_TOPIC,131,817
7974,earn,earn,43,235
7975,earn,earn,47,270
7976,,NO_TOPIC,47,294
7977,acq,acq,266,1542
7978,,NO_TOPIC,9,63
7979,earn,earn,40,248
7980,money-supply,money-supply,58,318
7981,,NO_TOPIC,65,399
7982,,NO_TOPIC,41,264
7983,acq,acq,50,265
7984,acq,acq,29,187
7985,gold,gold,103,612
7986,,NO_TOPIC,72,449
7987,earn,earn,24,103
7988,,NO_TOPIC,95,570
7989,,NO_TOPIC,14,85
7990,earn,earn,22,112
7991,earn,earn,0,0
7992,acq,acq,71,422
7993,acq,acq,110,623
7994,earn,earn,56,275
7995,,NO_TOPIC,209,1365
7996,,NO_TOPIC,192,1103
7997,acq,acq,66,381
7998,,NO_TOPIC,123,624
7999,,NO_TOPIC,200,1293
8000,earn,earn,178,1038
